38.9844860600,38.9844860600,38.9844989900,38.9844989900,1.0
38.9844989900,38.9844989900,38.9845121300,38.9845121300,1.0
38.9845121300,38.9845121300,38.9845235100,38.9845235100,1.0
38.9845235100,38.9845235100,38.9845344500,38.9845344500,1.0
38.9845344500,38.9845344500,38.9845453200,38.9845453200,1.0
38.9845453200,38.9845453200,38.9845549100,38.9845549100,1.0
38.9845549100,38.9845549100,38.9845618000,38.9845618000,1.0
38.9845618000,38.9845618000,38.9845679700,38.9845679700,1.0
38.9845679700,38.9845679700,38.9845711900,38.9845711900,1.0
38.9845711900,38.9845711900,38.9845712700,38.9845712700,1.0
38.9845712700,38.9845712700,38.9845716900,38.9845716900,1.0
38.9845716900,38.9845716900,38.9845710100,38.9845710100,1.0
38.9845710100,38.9845710100,38.9845712900,38.9845712900,1.0
38.9845712900,38.9845712900,38.9845747900,38.9845747900,1.0
38.9845747900,38.9845747900,38.9845809400,38.9845809400,1.0
38.9845809400,38.9845809400,38.9845882200,38.9845882200,1.0
38.9845882200,38.9845882200,38.9845951000,38.9845951000,1.0
38.9845951000,38.9845951000,38.9845999300,38.9845999300,1.0
38.9845999300,38.9845999300,38.9846038400,38.9846038400,1.0
38.9846038400,38.9846038400,38.9846067900,38.9846067900,1.0
38.9846067900,38.9846067900,38.9846110200,38.9846110200,1.0
38.9846110200,38.9846110200,38.9846145400,38.9846145400,1.0
38.9846145400,38.9846145400,38.9846187700,38.9846187700,1.0
38.9846187700,38.9846187700,38.9846222200,38.9846222200,1.0
38.9846222200,38.9846222200,38.9846234100,38.9846234100,1.0
38.9846234100,38.9846234100,38.9846232500,38.9846232500,1.0
38.9846232500,38.9846232500,38.9846254200,38.9846254200,1.0
38.9846254200,38.9846254200,38.9846315000,38.9846315000,1.0
38.9846315000,38.9846315000,38.9846375200,38.9846375200,1.0
38.9846375200,38.9846375200,38.9846414300,38.9846414300,1.0
38.9846414300,38.9846414300,38.9846434800,38.9846434800,1.0
38.9846434800,38.9846434800,38.9846452500,38.9846452500,1.0
38.9846452500,38.9846452500,38.9846480600,38.9846480600,1.0
38.9846480600,38.9846480600,38.9846515200,38.9846515200,1.0
38.9846515200,38.9846515200,38.9846554000,38.9846554000,1.0
38.9846554000,38.9846554000,38.9846565300,38.9846565300,1.0
38.9846565300,38.9846565300,38.9846554600,38.9846554600,1.0
38.9846554600,38.9846554600,38.9846579000,38.9846579000,1.0
38.9846579000,38.9846579000,38.9846609600,38.9846609600,1.0
38.9846609600,38.9846609600,38.9846595300,38.9846595300,1.0
38.9846595300,38.9846595300,38.9846575600,38.9846575600,1.0
38.9846575600,38.9846575600,38.9846583100,38.9846583100,1.0
38.9846583100,38.9846583100,38.9846590800,38.9846590800,1.0
38.9846590800,38.9846590800,38.9846584700,38.9846584700,1.0
38.9846584700,38.9846584700,38.9846564700,38.9846564700,1.0
38.9846564700,38.9846564700,38.9846512400,38.9846512400,1.0
38.9846512400,38.9846512400,38.9846457200,38.9846457200,1.0
38.9846457200,38.9846457200,38.9846414300,38.9846414300,1.0
38.9846414300,38.9846414300,38.9846378800,38.9846378800,1.0
38.9846378800,38.9846378800,38.9846374600,38.9846374600,1.0
38.9846374600,38.9846374600,38.9846362800,38.9846362800,1.0
38.9846362800,38.9846362800,38.9846310600,38.9846310600,1.0
38.9846310600,38.9846310600,38.9846274100,38.9846274100,1.0
38.9846274100,38.9846274100,38.9846241200,38.9846241200,1.0
38.9846241200,38.9846241200,38.9846228200,38.9846228200,1.0
38.9846228200,38.9846228200,38.9846217800,38.9846217800,1.0
38.9846217800,38.9846217800,38.9846207900,38.9846207900,1.0
38.9846207900,38.9846207900,38.9846205200,38.9846205200,1.0
38.9846205200,38.9846205200,38.9846175500,38.9846175500,1.0
38.9846175500,38.9846175500,38.9846145000,38.9846145000,1.0
38.9846145000,38.9846145000,38.9846131300,38.9846131300,1.0
38.9846131300,38.9846131300,38.9846131700,38.9846131700,1.0
38.9846131700,38.9846131700,38.9846141600,38.9846141600,1.0
38.9846141600,38.9846141600,38.9846177800,38.9846177800,1.0
38.9846177800,38.9846177800,38.9846228300,38.9846228300,1.0
38.9846228300,38.9846228300,38.9846285900,38.9846285900,1.0
38.9846285900,38.9846285900,38.9846679000,38.9846679000,3.0
38.9846679000,38.9846679000,38.9846818800,38.9846818800,1.0
38.9846818800,38.9846818800,38.9846910200,38.9846910200,1.0
38.9846910200,38.9846910200,38.9846956100,38.9846956100,1.0
38.9846956100,38.9846956100,38.9847023700,38.9847023700,1.0
38.9847023700,38.9847023700,38.9847136300,38.9847136300,1.0
38.9847136300,38.9847136300,38.9847289000,38.9847289000,1.0
38.9847289000,38.9847289000,38.9847432600,38.9847432600,1.0
38.9847432600,38.9847432600,38.9847587600,38.9847587600,1.0
38.9847587600,38.9847587600,38.9847708100,38.9847708100,1.0
38.9847708100,38.9847708100,38.9847859400,38.9847859400,1.0
38.9847859400,38.9847859400,38.9847995700,38.9847995700,1.0
38.9847995700,38.9847995700,38.9848123700,38.9848123700,1.0
38.9848123700,38.9848123700,38.9848248300,38.9848248300,1.0
38.9848248300,38.9848248300,38.9848361500,38.9848361500,1.0
38.9848361500,38.9848361500,38.9848502300,38.9848502300,1.0
38.9848502300,38.9848502300,38.9848661600,38.9848661600,1.0
38.9848661600,38.9848661600,38.9848827400,38.9848827400,1.0
38.9848827400,38.9848827400,38.9849006400,38.9849006400,1.0
38.9849006400,38.9849006400,38.9849164600,38.9849164600,1.0
38.9849164600,38.9849164600,38.9849287100,38.9849287100,1.0
38.9849287100,38.9849287100,38.9849416700,38.9849416700,1.0
38.9849416700,38.9849416700,38.9849575500,38.9849575500,1.0
38.9849575500,38.9849575500,38.9849794100,38.9849794100,1.0
38.9849794100,38.9849794100,38.9850018600,38.9850018600,1.0
38.9850018600,38.9850018600,38.9850212000,38.9850212000,1.0
38.9850212000,38.9850212000,38.9850374300,38.9850374300,1.0
38.9850374300,38.9850374300,38.9850552300,38.9850552300,1.0
38.9850552300,38.9850552300,38.9850735700,38.9850735700,1.0
38.9850735700,38.9850735700,38.9850899000,38.9850899000,1.0
38.9850899000,38.9850899000,38.9851071400,38.9851071400,1.0
38.9851071400,38.9851071400,38.9851240400,38.9851240400,1.0
38.9851240400,38.9851240400,38.9851441000,38.9851441000,1.0
38.9851441000,38.9851441000,38.9851621100,38.9851621100,1.0
38.9851621100,38.9851621100,38.9851755800,38.9851755800,1.0
38.9851755800,38.9851755800,38.9851904000,38.9851904000,1.0
38.9851904000,38.9851904000,38.9852051300,38.9852051300,1.0
38.9852051300,38.9852051300,38.9852203900,38.9852203900,1.0
38.9852203900,38.9852203900,38.9852323400,38.9852323400,1.0
38.9852323400,38.9852323400,38.9852427200,38.9852427200,1.0
38.9852427200,38.9852427200,38.9852519400,38.9852519400,1.0
38.9852519400,38.9852519400,38.9852600200,38.9852600200,1.0
38.9852600200,38.9852600200,38.9852671600,38.9852671600,1.0
38.9852671600,38.9852671600,38.9852739400,38.9852739400,1.0
38.9852739400,38.9852739400,38.9852816100,38.9852816100,1.0
38.9852816100,38.9852816100,38.9852954100,38.9852954100,1.0
38.9852954100,38.9852954100,38.9853095900,38.9853095900,1.0
38.9853095900,38.9853095900,38.9853156700,38.9853156700,1.0
38.9853156700,38.9853156700,38.9853152700,38.9853152700,1.0
38.9853152700,38.9853152700,38.9853077200,38.9853077200,1.0
38.9853077200,38.9853077200,38.9853062600,38.9853062600,1.0
38.9853062600,38.9853062600,38.9853071700,38.9853071700,1.0
38.9853071700,38.9853071700,38.9853075000,38.9853075000,1.0
38.9853075000,38.9853075000,38.9853053300,38.9853053300,1.0
38.9845791100,38.9845791100,38.9845784000,38.9845784000,1.0
38.9845784000,38.9845784000,38.9845733800,38.9845733800,1.0
38.9845733800,38.9845733800,38.9845667700,38.9845667700,1.0
38.9845667700,38.9845667700,38.9845595300,38.9845595300,1.0
38.9845595300,38.9845595300,38.9845517400,38.9845517400,1.0
38.9845517400,38.9845517400,38.9845434700,38.9845434700,1.0
38.9845434700,38.9845434700,38.9845341900,38.9845341900,1.0
38.9845341900,38.9845341900,38.9845266400,38.9845266400,1.0
38.9845266400,38.9845266400,38.9845224700,38.9845224700,1.0
38.9845224700,38.9845224700,38.9845209100,38.9845209100,1.0
38.9845209100,38.9845209100,38.9845207900,38.9845207900,1.0
38.9845207900,38.9845207900,38.9845191700,38.9845191700,1.0
38.9845191700,38.9845191700,38.9845129900,38.9845129900,1.0
38.9845129900,38.9845129900,38.9845044100,38.9845044100,1.0
38.9845044100,38.9845044100,38.9844938700,38.9844938700,1.0
38.9844938700,38.9844938700,38.9844814100,38.9844814100,1.0
38.9844814100,38.9844814100,38.9844673300,38.9844673300,1.0
38.9844673300,38.9844673300,38.9844562700,38.9844562700,1.0
38.9844562700,38.9844562700,38.9844475800,38.9844475800,1.0
38.9844475800,38.9844475800,38.9844390500,38.9844390500,1.0
38.9844390500,38.9844390500,38.9844285700,38.9844285700,1.0
38.9844285700,38.9844285700,38.9844159200,38.9844159200,1.0
38.9844159200,38.9844159200,38.9844034200,38.9844034200,1.0
38.9844034200,38.9844034200,38.9843913700,38.9843913700,1.0
38.9843913700,38.9843913700,38.9843806700,38.9843806700,1.0
38.9843806700,38.9843806700,38.9843701800,38.9843701800,1.0
38.9843701800,38.9843701800,38.9843611300,38.9843611300,1.0
38.9843611300,38.9843611300,38.9843540400,38.9843540400,1.0
38.9843540400,38.9843540400,38.9843496100,38.9843496100,1.0
38.9843496100,38.9843496100,38.9843472600,38.9843472600,1.0
38.9843472600,38.9843472600,38.9843457800,38.9843457800,1.0
38.9843457800,38.9843457800,38.9843447700,38.9843447700,1.0
38.9843447700,38.9843447700,38.9843430100,38.9843430100,1.0
38.9843430100,38.9843430100,38.9843418600,38.9843418600,1.0
38.9843418600,38.9843418600,38.9843411200,38.9843411200,1.0
38.9843411200,38.9843411200,38.9843403300,38.9843403300,1.0
38.9843403300,38.9843403300,38.9843416000,38.9843416000,1.0
38.9843416000,38.9843416000,38.9843446000,38.9843446000,1.0
38.9843446000,38.9843446000,38.9843486500,38.9843486500,1.0
38.9843486500,38.9843486500,38.9843512500,38.9843512500,1.0
38.9843512500,38.9843512500,38.9843508600,38.9843508600,1.0
38.9843508600,38.9843508600,38.9843497100,38.9843497100,1.0
38.9843497100,38.9843497100,38.9843475300,38.9843475300,1.0
38.9843475300,38.9843475300,38.9843459100,38.9843459100,1.0
38.9843459100,38.9843459100,38.9843436500,38.9843436500,1.0
38.9843436500,38.9843436500,38.9843418300,38.9843418300,1.0
38.9843418300,38.9843418300,38.9843411100,38.9843411100,1.0
38.9843411100,38.9843411100,38.9843413300,38.9843413300,1.0
38.9843413300,38.9843413300,38.9843418500,38.9843418500,1.0
38.9843418500,38.9843418500,38.9843418100,38.9843418100,1.0
38.9843418100,38.9843418100,38.9843416900,38.9843416900,1.0
38.9843416900,38.9843416900,38.9843405900,38.9843405900,1.0
38.9843405900,38.9843405900,38.9843405400,38.9843405400,1.0
38.9843405400,38.9843405400,38.9843408200,38.9843408200,1.0
38.9843408200,38.9843408200,38.9843423000,38.9843423000,1.0
38.9843423000,38.9843423000,38.9843444900,38.9843444900,1.0
38.9843444900,38.9843444900,38.9843463600,38.9843463600,1.0
38.9843463600,38.9843463600,38.9843473300,38.9843473300,1.0
38.9843473300,38.9843473300,38.9843486400,38.9843486400,1.0
38.9843486400,38.9843486400,38.9843497400,38.9843497400,1.0
38.9843497400,38.9843497400,38.9843494900,38.9843494900,1.0
38.9843494900,38.9843494900,38.9843482700,38.9843482700,1.0
38.9843482700,38.9843482700,38.9843476000,38.9843476000,1.0
38.9843476000,38.9843476000,38.9843476700,38.9843476700,1.0
38.9843476700,38.9843476700,38.9843491200,38.9843491200,1.0
38.9843491200,38.9843491200,38.9843504300,38.9843504300,1.0
38.9843504300,38.9843504300,38.9843507200,38.9843507200,1.0
38.9843507200,38.9843507200,38.9843505800,38.9843505800,1.0
38.9843505800,38.9843505800,38.9843511800,38.9843511800,1.0
38.9843511800,38.9843511800,38.9843528800,38.9843528800,1.0
38.9843528800,38.9843528800,38.9843552200,38.9843552200,1.0
38.9843552200,38.9843552200,38.9843563200,38.9843563200,1.0
38.9843563200,38.9843563200,38.9843571300,38.9843571300,1.0
38.9843571300,38.9843571300,38.9843573500,38.9843573500,1.0
38.9843573500,38.9843573500,38.9843562800,38.9843562800,1.0
38.9843562800,38.9843562800,38.9843553500,38.9843553500,1.0
38.9843553500,38.9843553500,38.9843537900,38.9843537900,1.0
38.9843537900,38.9843537900,38.9843535900,38.9843535900,1.0
38.9843535900,38.9843535900,38.9843553700,38.9843553700,1.0
38.9843553700,38.9843553700,38.9843593600,38.9843593600,1.0
38.9843593600,38.9843593600,38.9843647700,38.9843647700,1.0
38.9843647700,38.9843647700,38.9843715300,38.9843715300,1.0
38.9843715300,38.9843715300,38.9843792300,38.9843792300,1.0
38.9843792300,38.9843792300,38.9843882700,38.9843882700,1.0
38.9843882700,38.9843882700,38.9843984300,38.9843984300,1.0
38.9843984300,38.9843984300,38.9844082900,38.9844082900,1.0
38.9844082900,38.9844082900,38.9844198700,38.9844198700,1.0
38.9844198700,38.9844198700,38.9844343700,38.9844343700,1.0
38.9844343700,38.9844343700,38.9844494200,38.9844494200,1.0
38.9844494200,38.9844494200,38.9844633700,38.9844633700,1.0
38.9844633700,38.9844633700,38.9844753000,38.9844753000,1.0
38.9844753000,38.9844753000,38.9844860600,38.9844860600,1.0
38.9844860600,38.9844860600,38.9844989900,38.9844989900,1.0
38.9844989900,38.9844989900,38.9845121300,38.9845121300,1.0
38.9845121300,38.9845121300,38.9845235100,38.9845235100,1.0
38.9845235100,38.9845235100,38.9845344500,38.9845344500,1.0
38.9845344500,38.9845344500,38.9845453200,38.9845453200,1.0
38.9845453200,38.9845453200,38.9845549100,38.9845549100,1.0
38.9845549100,38.9845549100,38.9845618000,38.9845618000,1.0
38.9845618000,38.9845618000,38.9845679700,38.9845679700,1.0
38.9845679700,38.9845679700,38.9845711900,38.9845711900,1.0
38.9845711900,38.9845711900,38.9845712700,38.9845712700,1.0
38.9845712700,38.9845712700,38.9845716900,38.9845716900,1.0
38.9845716900,38.9845716900,38.9845710100,38.9845710100,1.0
38.9845710100,38.9845710100,38.9845712900,38.9845712900,1.0
38.9845712900,38.9845712900,38.9845747900,38.9845747900,1.0
38.9845747900,38.9845747900,38.9845809400,38.9845809400,1.0
38.9845809400,38.9845809400,38.9845882200,38.9845882200,1.0
38.9845882200,38.9845882200,38.9845951000,38.9845951000,1.0
38.9845951000,38.9845951000,38.9845999300,38.9845999300,1.0
38.9845999300,38.9845999300,38.9846038400,38.9846038400,1.0
38.9846038400,38.9846038400,38.9846067900,38.9846067900,1.0
38.9846067900,38.9846067900,38.9846110200,38.9846110200,1.0
38.9846110200,38.9846110200,38.9846145400,38.9846145400,1.0
38.9846145400,38.9846145400,38.9846187700,38.9846187700,1.0
38.9846187700,38.9846187700,38.9846222200,38.9846222200,1.0
38.9846222200,38.9846222200,38.9846234100,38.9846234100,1.0
38.9846234100,38.9846234100,38.9846232500,38.9846232500,1.0
38.9846232500,38.9846232500,38.9846254200,38.9846254200,1.0
38.9846254200,38.9846254200,38.9846315000,38.9846315000,1.0
38.9846315000,38.9846315000,38.9846375200,38.9846375200,1.0
38.9846375200,38.9846375200,38.9846414300,38.9846414300,1.0
38.9846414300,38.9846414300,38.9846434800,38.9846434800,1.0
38.9846434800,38.9846434800,38.9846452500,38.9846452500,1.0
38.9846452500,38.9846452500,38.9846480600,38.9846480600,1.0
38.9846480600,38.9846480600,38.9846515200,38.9846515200,1.0
38.9846515200,38.9846515200,38.9846554000,38.9846554000,1.0
38.9846554000,38.9846554000,38.9846565300,38.9846565300,1.0
38.9846565300,38.9846565300,38.9846554600,38.9846554600,1.0
38.9846554600,38.9846554600,38.9846579000,38.9846579000,1.0
38.9846579000,38.9846579000,38.9846609600,38.9846609600,1.0
38.9846609600,38.9846609600,38.9846595300,38.9846595300,1.0
38.9846595300,38.9846595300,38.9846575600,38.9846575600,1.0
38.9846575600,38.9846575600,38.9846583100,38.9846583100,1.0
38.9846583100,38.9846583100,38.9846590800,38.9846590800,1.0
38.9846590800,38.9846590800,38.9846584700,38.9846584700,1.0
38.9846584700,38.9846584700,38.9846564700,38.9846564700,1.0
38.9846564700,38.9846564700,38.9846512400,38.9846512400,1.0
38.9846512400,38.9846512400,38.9846457200,38.9846457200,1.0
38.9846457200,38.9846457200,38.9846414300,38.9846414300,1.0
38.9846414300,38.9846414300,38.9846378800,38.9846378800,1.0
38.9846378800,38.9846378800,38.9846374600,38.9846374600,1.0
38.9846374600,38.9846374600,38.9846362800,38.9846362800,1.0
38.9846362800,38.9846362800,38.9846310600,38.9846310600,1.0
38.9846310600,38.9846310600,38.9846274100,38.9846274100,1.0
38.9846274100,38.9846274100,38.9846241200,38.9846241200,1.0
38.9846241200,38.9846241200,38.9846228200,38.9846228200,1.0
38.9846228200,38.9846228200,38.9846217800,38.9846217800,1.0
38.9846217800,38.9846217800,38.9846207900,38.9846207900,1.0
38.9846207900,38.9846207900,38.9846205200,38.9846205200,1.0
38.9846205200,38.9846205200,38.9846175500,38.9846175500,1.0
38.9846175500,38.9846175500,38.9846145000,38.9846145000,1.0
38.9846145000,38.9846145000,38.9846131300,38.9846131300,1.0
38.9846131300,38.9846131300,38.9846131700,38.9846131700,1.0
38.9846131700,38.9846131700,38.9846141600,38.9846141600,1.0
38.9846141600,38.9846141600,38.9846177800,38.9846177800,1.0
38.9846177800,38.9846177800,38.9846228300,38.9846228300,1.0
38.9846228300,38.9846228300,38.9846285900,38.9846285900,1.0
38.9846285900,38.9846285900,38.9846679000,38.9846679000,3.0
38.9846679000,38.9846679000,38.9846818800,38.9846818800,1.0
38.9846818800,38.9846818800,38.9846910200,38.9846910200,1.0
38.9846910200,38.9846910200,38.9846956100,38.9846956100,1.0
38.9846956100,38.9846956100,38.9847023700,38.9847023700,1.0
38.9847023700,38.9847023700,38.9847136300,38.9847136300,1.0
38.9847136300,38.9847136300,38.9847289000,38.9847289000,1.0
38.9847289000,38.9847289000,38.9847432600,38.9847432600,1.0
38.9847432600,38.9847432600,38.9847587600,38.9847587600,1.0
38.9847587600,38.9847587600,38.9847708100,38.9847708100,1.0
38.9847708100,38.9847708100,38.9847859400,38.9847859400,1.0
38.9847859400,38.9847859400,38.9847995700,38.9847995700,1.0
38.9847995700,38.9847995700,38.9848123700,38.9848123700,1.0
38.9848123700,38.9848123700,38.9848248300,38.9848248300,1.0
38.9848248300,38.9848248300,38.9848361500,38.9848361500,1.0
38.9848361500,38.9848361500,38.9848502300,38.9848502300,1.0
38.9848502300,38.9848502300,38.9848661600,38.9848661600,1.0
38.9848661600,38.9848661600,38.9848827400,38.9848827400,1.0
38.9848827400,38.9848827400,38.9849006400,38.9849006400,1.0
38.9849006400,38.9849006400,38.9849164600,38.9849164600,1.0
38.9849164600,38.9849164600,38.9849287100,38.9849287100,1.0
38.9849287100,38.9849287100,38.9849416700,38.9849416700,1.0
38.9849416700,38.9849416700,38.9849575500,38.9849575500,1.0
38.9849575500,38.9849575500,38.9849794100,38.9849794100,1.0
38.9849794100,38.9849794100,38.9850018600,38.9850018600,1.0
38.9850018600,38.9850018600,38.9850212000,38.9850212000,1.0
38.9850212000,38.9850212000,38.9850374300,38.9850374300,1.0
38.9850374300,38.9850374300,38.9850552300,38.9850552300,1.0
38.9850552300,38.9850552300,38.9850735700,38.9850735700,1.0
38.9850735700,38.9850735700,38.9850899000,38.9850899000,1.0
38.9850899000,38.9850899000,38.9851071400,38.9851071400,1.0
38.9851071400,38.9851071400,38.9851240400,38.9851240400,1.0
38.9851240400,38.9851240400,38.9851441000,38.9851441000,1.0
38.9851441000,38.9851441000,38.9851621100,38.9851621100,1.0
38.9851621100,38.9851621100,38.9851755800,38.9851755800,1.0
38.9851755800,38.9851755800,38.9851904000,38.9851904000,1.0
38.9851904000,38.9851904000,38.9852051300,38.9852051300,1.0
38.9852051300,38.9852051300,38.9852203900,38.9852203900,1.0
38.9852203900,38.9852203900,38.9852323400,38.9852323400,1.0
38.9852323400,38.9852323400,38.9852427200,38.9852427200,1.0
38.9852427200,38.9852427200,38.9852519400,38.9852519400,1.0
38.9852519400,38.9852519400,38.9852600200,38.9852600200,1.0
38.9852600200,38.9852600200,38.9852671600,38.9852671600,1.0
38.9852671600,38.9852671600,38.9852739400,38.9852739400,1.0
38.9852739400,38.9852739400,38.9852816100,38.9852816100,1.0
38.9852816100,38.9852816100,38.9852954100,38.9852954100,1.0
38.9852954100,38.9852954100,38.9853095900,38.9853095900,1.0
38.9853095900,38.9853095900,38.9853156700,38.9853156700,1.0
38.9853156700,38.9853156700,38.9853152700,38.9853152700,1.0
38.9853152700,38.9853152700,38.9853077200,38.9853077200,1.0
38.9853077200,38.9853077200,38.9853062600,38.9853062600,1.0
38.9853062600,38.9853062600,38.9853071700,38.9853071700,1.0
38.9853071700,38.9853071700,38.9853075000,38.9853075000,1.0
38.9853075000,38.9853075000,38.9853053300,38.9853053300,1.0
38.9853319400,38.9853319400,38.9853319600,38.9853319600,1.0
38.9853319600,38.9853319600,38.9853315500,38.9853315500,2.0
38.9853315500,38.9853315500,38.9853314400,38.9853314400,1.0
38.9853314400,38.9853314400,38.9853313300,38.9853313300,1.0
38.9853313300,38.9853313300,38.9853312400,38.9853312400,1.0
38.9853312400,38.9853312400,38.9853311700,38.9853311700,1.0
38.9853311700,38.9853311700,38.9853311300,38.9853311300,1.0
38.9853311300,38.9853311300,38.9853311300,38.9853311300,1.0
38.9853311300,38.9853311300,38.9853311300,38.9853311300,1.0
38.9853311300,38.9853311300,38.9853311300,38.9853311300,1.0
38.9853311300,38.9853311300,38.9853311100,38.9853311100,1.0
38.9853311100,38.9853311100,38.9853311100,38.9853311100,1.0
38.9853311100,38.9853311100,38.9853311100,38.9853311100,1.0
