38.98591934732727,-76.94457562069091
38.98605088545,-76.94457555725
38.98614234415,-76.94462131895
38.98627031,-76.94467086
38.98638681,-76.94467323
38.98647871,-76.94476261
38.98659273,-76.94481304
38.98668434,-76.94490775
38.98674608,-76.94501595
38.98683668,-76.94506931
38.98694194,-76.94511647
38.98707059,-76.9451686
38.98717842,-76.9452321
38.98723893,-76.94534575
38.98726087,-76.94548092
38.98725992,-76.9456458
38.98722591,-76.94579106
38.98718007,-76.94592612
38.98709317428571,-76.94614691714287
38.987001675,-76.94630283500001
38.9868827275,-76.9464527775
38.986986575,-76.945996855
38.98687057,-76.94592973
38.98678291,-76.94590399
38.98667958,-76.94586497
38.98659409,-76.9458678
38.98650403,-76.94584228
38.9863898,-76.94584286
38.98628428,-76.9458878
38.98617498,-76.94588303
38.98606671,-76.94587811
38.98596404,-76.94587298
38.98587299,-76.94579954
38.98579241,-76.94572484
38.9856943,-76.94567761
38.985535035525004,-76.94554860125
38.98542205,-76.94541839
38.98535524,-76.94530963
38.98526903,-76.94529475
38.9851692,-76.94529906
38.9850787,-76.94528341
38.98498013,-76.94524921
38.98486782,-76.94521908
38.98477302,-76.94520237
38.98466853,-76.94517691
38.98454415,-76.94519877
38.98444128,-76.94520089
38.98434124,-76.94516982
38.984210999625,-76.945284701175
38.984061013399995,-76.94525039390001
38.98396532305,-76.94523535895
38.98388628,-76.94531586
38.98381635,-76.9453973
38.98374246,-76.94545608
38.98363617,-76.945497545
38.983634806666664,-76.94562277
38.98359293,-76.94576044
38.98358351,-76.94588795
38.98360658,-76.94600862
38.98361822,-76.94616328
38.98364518,-76.94632423
38.98370176,-76.94640057
38.98379168,-76.94650222
38.98387128,-76.94663089
38.98397002,-76.94667768
38.98407642,-76.94670221
38.98416747,-76.94673597
38.98426689,-76.94679481
38.984648423278266,-76.94690018463913
38.98510603242581,-76.94361294754677
38.98532007600001,-76.94334599800001
38.98532669,-76.94315832
38.98540507,-76.94307745
38.9854740475,-76.94295143874999
38.985471815,-76.94277469
38.985467335,-76.94263608
38.98547999,-76.942484425
38.98548203,-76.94230178999999
38.98546769,-76.943146
38.98547514,-76.94327656
38.98546202,-76.94341168
38.98468209064,-76.9435843235
38.9846249,-76.943412515
38.9844384370889,-76.94334259328889
38.984352883599996,-76.94325050485
38.98436388,-76.94308733
38.98435055,-76.94296264
38.9843716,-76.94284636
38.98427388,-76.94275001
38.98420244,-76.94265003
38.98410353,-76.94259197
38.98399828,-76.94261999
38.98388509,-76.94260558
38.98378434,-76.94260563
38.98369637,-76.94254131
38.98353487949999,-76.9424339263
38.983498575,-76.942225775
38.983472340000006,-76.94204537
38.98349297200001,-76.94187160599999
38.9834660835,-76.94262091922499
38.983681801399996,-76.94232486115
38.98375360039999,-76.9422424935
38.98383378606667,-76.94217588286666
38.98390501,-76.94209724
38.98400049,-76.94200729
38.98406176,-76.94192514
38.98412603,-76.94184186
38.98413995,-76.9417232
38.98421675,-76.94164825
38.984265744,-76.9415295766
38.9843493101,-76.941463081
38.98437639333334,-76.94128590333334
38.984553665300005,-76.94131377063333
38.98461451,-76.94141013
38.984669395,-76.941527065
38.9846406,-76.94163513000001
38.984645926666666,-76.94177745666667
38.984801695,-76.94143279
38.98492157,-76.94147679
38.98500171,-76.94144498
38.98513583,-76.9414606
38.98527483,-76.94147507
38.98534047,-76.94159706
38.98538998,-76.94169423
38.98539042,-76.94182026
38.98536475,-76.94194656
38.98535297,-76.94207533
38.98530575,-76.94217578
38.98525896,-76.94229558
38.9852331785,-76.94240185985001
38.98525288886667,-76.94250825326667
38.985226475000005,-76.94263007500001
38.98528193,-76.94273499
38.98524599,-76.94290496
38.98521448,-76.94299782
38.98459336,-76.94329288
38.98452701,-76.9431693
38.984448109999995,-76.94303486166666
38.98446643,-76.94279453
38.9845657,-76.94274232
38.98465329,-76.9426657
38.98475058,-76.94262351
